date, rr, since start
2019-06-13 13:49:05 +0000, 633, 594473
2019-06-13 13:49:06 +0000, 519, 594992
2019-06-13 13:49:07 +0000, 909, 595901
2019-06-13 13:49:07 +0000, 966, 596867
2019-06-13 13:49:08 +0000, 723, 597590
2019-06-13 13:49:08 +0000, 708, 598298
2019-06-13 13:49:09 +0000, 626, 598924
2019-06-13 13:49:09 +0000, 559, 599483
2019-06-13 13:49:10 +0000, 532, 600015
2019-06-13 13:49:11 +0000, 522, 600537
2019-06-13 13:49:11 +0000, 533, 601070
2019-06-13 13:49:12 +0000, 553, 601623
2019-06-13 13:49:12 +0000, 596, 602219
2019-06-13 13:49:13 +0000, 600, 602819
2019-06-13 13:49:14 +0000, 600, 603419
2019-06-13 13:49:14 +0000, 629, 604048
2019-06-13 13:49:15 +0000, 528, 604576
2019-06-13 13:49:16 +0000, 858, 605434
2019-06-13 13:49:16 +0000, 521, 605955
2019-06-13 13:49:17 +0000, 898, 606853
2019-06-13 13:49:18 +0000, 515, 607368
2019-06-13 13:49:18 +0000, 885, 608253
2019-06-13 13:49:19 +0000, 763, 609016
2019-06-13 13:49:19 +0000, 540, 609556
2019-06-13 13:49:20 +0000, 540, 610096
2019-06-13 13:49:20 +0000, 309, 610405
2019-06-13 13:49:21 +0000, 509, 610914
2019-06-13 13:49:21 +0000, 439, 611353
2019-06-13 13:49:23 +0000, 471, 611824
2019-06-13 13:49:23 +0000, 500, 612324
2019-06-13 13:49:23 +0000, 482, 612806
2019-06-13 13:49:23 +0000, 487, 613293
2019-06-13 13:49:24 +0000, 490, 613783
2019-06-13 13:49:24 +0000, 499, 614282
2019-06-13 13:49:25 +0000, 549, 614831
2019-06-13 13:49:26 +0000, 652, 615483
2019-06-13 13:49:26 +0000, 689, 616172
2019-06-13 13:49:27 +0000, 646, 616818
2019-06-13 13:49:28 +0000, 483, 617301
2019-06-13 13:49:29 +0000, 914, 618215
2019-06-13 13:49:29 +0000, 484, 618699
2019-06-13 13:49:30 +0000, 931, 619630
2019-06-13 13:49:30 +0000, 474, 620104
2019-06-13 13:49:31 +0000, 924, 621028
2019-06-13 13:49:32 +0000, 496, 621524
2019-06-13 13:49:33 +0000, 862, 622386
2019-06-13 13:49:35 +0000, 857, 623243
2019-06-13 13:49:35 +0000, 887, 624130
2019-06-13 13:49:36 +0000, 808, 624938
2019-06-13 13:49:36 +0000, 621, 625559
2019-06-13 13:49:37 +0000, 884, 626443
2019-06-13 13:49:38 +0000, 663, 627106
2019-06-13 13:49:39 +0000, 871, 627977
2019-06-13 13:49:40 +0000, 868, 628845
2019-06-13 13:49:40 +0000, 733, 629578
2019-06-13 13:49:41 +0000, 983, 630561
2019-06-13 13:49:42 +0000, 644, 631205
2019-06-13 13:49:42 +0000, 970, 632175
2019-06-13 13:49:43 +0000, 658, 632833
2019-06-13 13:49:44 +0000, 666, 633499
2019-06-13 13:49:45 +0000, 785, 634284
2019-06-13 13:49:45 +0000, 902, 635186
2019-06-13 13:49:46 +0000, 635, 635821
2019-06-13 13:49:47 +0000, 712, 636533
2019-06-13 13:49:47 +0000, 569, 637102
2019-06-13 13:49:48 +0000, 665, 637767
2019-06-13 13:49:49 +0000, 674, 638441
2019-06-13 13:49:49 +0000, 607, 639048
2019-06-13 13:49:50 +0000, 557, 639605
2019-06-13 13:49:50 +0000, 577, 640182
2019-06-13 13:49:51 +0000, 607, 640789
2019-06-13 13:49:52 +0000, 659, 641448
2019-06-13 13:49:52 +0000, 613, 642061
2019-06-13 13:49:53 +0000, 600, 642661
2019-06-13 13:49:54 +0000, 662, 643323
2019-06-13 13:49:54 +0000, 720, 644043
2019-06-13 13:49:54 +0000, 552, 644595
2019-06-13 13:49:55 +0000, 488, 645083
2019-06-13 13:49:55 +0000, 448, 645531
2019-06-13 13:49:56 +0000, 425, 645956
2019-06-13 13:49:56 +0000, 407, 646363
2019-06-13 13:49:56 +0000, 409, 646772
2019-06-13 13:49:57 +0000, 398, 647170
2019-06-13 13:49:57 +0000, 388, 647558
2019-06-13 13:49:58 +0000, 382, 647940
2019-06-13 13:49:58 +0000, 362, 648302
2019-06-13 13:49:58 +0000, 353, 648655
2019-06-13 13:49:59 +0000, 336, 648991
2019-06-13 13:49:59 +0000, 329, 649320
2019-06-13 13:49:59 +0000, 318, 649638
2019-06-13 13:49:59 +0000, 308, 649946
2019-06-13 13:50:00 +0000, 304, 650250
2019-06-13 13:50:00 +0000, 297, 650547
2019-06-13 13:50:00 +0000, 291, 650838
2019-06-13 13:50:01 +0000, 289, 651127
2019-06-13 13:50:01 +0000, 286, 651413
2019-06-13 13:50:01 +0000, 283, 651696
2019-06-13 13:50:01 +0000, 277, 651973
2019-06-13 13:50:02 +0000, 278, 652251
2019-06-13 13:50:02 +0000, 278, 652529
2019-06-13 13:50:02 +0000, 275, 652804
2019-06-13 13:50:03 +0000, 272, 653076
2019-06-13 13:50:03 +0000, 269, 653345
2019-06-13 13:50:03 +0000, 268, 653613
2019-06-13 13:50:03 +0000, 270, 653883
2019-06-13 13:50:04 +0000, 268, 654151
2019-06-13 13:50:04 +0000, 265, 654416
2019-06-13 13:50:04 +0000, 265, 654681
2019-06-13 13:50:04 +0000, 264, 654945
2019-06-13 13:50:05 +0000, 262, 655207
2019-06-13 13:50:05 +0000, 260, 655467
2019-06-13 13:50:05 +0000, 261, 655728
2019-06-13 13:50:05 +0000, 262, 655990
2019-06-13 13:50:06 +0000, 265, 656255
2019-06-13 13:50:06 +0000, 266, 656521
2019-06-13 13:50:06 +0000, 278, 656799
2019-06-13 13:50:07 +0000, 286, 657085
2019-06-13 13:50:07 +0000, 291, 657376
2019-06-13 13:50:07 +0000, 294, 657670
2019-06-13 13:50:08 +0000, 299, 657969
2019-06-13 13:50:08 +0000, 315, 658284
2019-06-13 13:50:08 +0000, 309, 658593
2019-06-13 13:50:08 +0000, 298, 658891
2019-06-13 13:50:09 +0000, 300, 659191
2019-06-13 13:50:09 +0000, 291, 659482
2019-06-13 13:50:09 +0000, 287, 659769
2019-06-13 13:50:10 +0000, 286, 660055
2019-06-13 13:50:10 +0000, 284, 660339
2019-06-13 13:50:10 +0000, 286, 660625
2019-06-13 13:50:10 +0000, 285, 660910
2019-06-13 13:50:11 +0000, 282, 661192
2019-06-13 13:50:11 +0000, 275, 661467
2019-06-13 13:50:11 +0000, 275, 661742
2019-06-13 13:50:12 +0000, 281, 662023
2019-06-13 13:50:12 +0000, 285, 662308
2019-06-13 13:50:13 +0000, 370, 662678
2019-06-13 13:50:13 +0000, 388, 663066
2019-06-13 13:50:15 +0000, 439, 663505
2019-06-13 13:50:15 +0000, 553, 664058
2019-06-13 13:50:16 +0000, 539, 664597
2019-06-13 13:50:16 +0000, 511, 665108
2019-06-13 13:50:17 +0000, 540, 665648
2019-06-13 13:50:17 +0000, 551, 666199
2019-06-13 13:50:17 +0000, 562, 666761
2019-06-13 13:50:18 +0000, 568, 667329
2019-06-13 13:50:18 +0000, 599, 667928
2019-06-13 13:50:20 +0000, 603, 668531
2019-06-13 13:50:20 +0000, 574, 669105
2019-06-13 13:50:21 +0000, 565, 669670
2019-06-13 13:50:21 +0000, 660, 670330
2019-06-13 13:50:23 +0000, 783, 671113
2019-06-13 13:50:23 +0000, 667, 671780
2019-06-13 13:50:24 +0000, 903, 672683
2019-06-13 13:50:25 +0000, 486, 673169
2019-06-13 13:50:25 +0000, 967, 674136
2019-06-13 13:50:25 +0000, 753, 674889
2019-06-13 13:50:26 +0000, 630, 675519
2019-06-13 13:50:27 +0000, 869, 676388
2019-06-13 13:50:27 +0000, 878, 677266
2019-06-13 13:50:28 +0000, 680, 677946
2019-06-13 13:50:29 +0000, 562, 678508
2019-06-13 13:50:29 +0000, 538, 679046
2019-06-13 13:50:30 +0000, 603, 679649
2019-06-13 13:50:31 +0000, 587, 680236
2019-06-13 13:50:32 +0000, 936, 681172
2019-06-13 13:50:33 +0000, 674, 681846
2019-06-13 13:50:34 +0000, 922, 682768
2019-06-13 13:50:34 +0000, 771, 683539
2019-06-13 13:50:35 +0000, 1066, 684605
2019-06-13 13:50:36 +0000, 619, 685224
2019-06-13 13:50:37 +0000, 875, 686099
2019-06-13 13:50:37 +0000, 599, 686698
2019-06-13 13:50:38 +0000, 1010, 687708
2019-06-13 13:50:40 +0000, 673, 688381
2019-06-13 13:50:40 +0000, 613, 688994
2019-06-13 13:50:41 +0000, 1093, 690087
2019-06-13 13:50:41 +0000, 612, 690699
2019-06-13 13:50:42 +0000, 780, 691479
2019-06-13 13:50:43 +0000, 806, 692285
2019-06-13 13:50:44 +0000, 604, 692889
2019-06-13 13:50:44 +0000, 1174, 694063
2019-06-13 13:50:45 +0000, 625, 694688
2019-06-13 13:50:46 +0000, 659, 695347
2019-06-13 13:50:46 +0000, 936, 696283
2019-06-13 13:50:47 +0000, 579, 696862
2019-06-13 13:50:47 +0000, 497, 697359
2019-06-13 13:50:48 +0000, 488, 697847
2019-06-13 13:50:49 +0000, 512, 698359
2019-06-13 13:50:50 +0000, 510, 698869
2019-06-13 13:50:50 +0000, 1089, 699958
2019-06-13 13:50:51 +0000, 665, 700623
2019-06-13 13:50:52 +0000, 743, 701366
2019-06-13 13:50:53 +0000, 1060, 702426
2019-06-13 13:50:54 +0000, 658, 703084
2019-06-13 13:50:55 +0000, 831, 703915
2019-06-13 13:50:55 +0000, 992, 704907
2019-06-13 13:50:56 +0000, 650, 705557
2019-06-13 13:50:57 +0000, 666, 706223
2019-06-13 13:50:58 +0000, 1126, 707349
2019-06-13 13:51:00 +0000, 605, 707954
2019-06-13 13:51:00 +0000, 624, 708578
2019-06-13 13:51:00 +0000, 1047, 709625
2019-06-13 13:51:01 +0000, 589, 710214
2019-06-13 13:51:01 +0000, 553, 710767
2019-06-13 13:51:02 +0000, 1013, 711780
2019-06-13 13:51:03 +0000, 596, 712376
2019-06-13 13:51:04 +0000, 644, 713020
2019-06-13 13:51:04 +0000, 1065, 714085
2019-06-13 13:51:05 +0000, 582, 714667
2019-06-13 13:51:05 +0000, 530, 715197
2019-06-13 13:51:06 +0000, 521, 715718
2019-06-13 13:51:06 +0000, 485, 716203
2019-06-13 13:51:07 +0000, 466, 716669
2019-06-13 13:51:07 +0000, 471, 717140
2019-06-13 13:51:07 +0000, 456, 717596
2019-06-13 13:51:08 +0000, 441, 718037
2019-06-13 13:51:08 +0000, 436, 718473
2019-06-13 13:51:09 +0000, 425, 718898
2019-06-13 13:51:09 +0000, 407, 719305
2019-06-13 13:51:09 +0000, 385, 719690
2019-06-13 13:51:10 +0000, 374, 720064
2019-06-13 13:51:10 +0000, 359, 720423
2019-06-13 13:51:10 +0000, 347, 720770
2019-06-13 13:51:11 +0000, 339, 721109
2019-06-13 13:51:11 +0000, 330, 721439
2019-06-13 13:51:11 +0000, 324, 721763
2019-06-13 13:51:12 +0000, 323, 722086
2019-06-13 13:51:12 +0000, 318, 722404
2019-06-13 13:51:12 +0000, 314, 722718
2019-06-13 13:51:13 +0000, 322, 723040
2019-06-13 13:51:13 +0000, 313, 723353
2019-06-13 13:51:13 +0000, 319, 723672
2019-06-13 13:51:14 +0000, 312, 723984
2019-06-13 13:51:14 +0000, 330, 724314
2019-06-13 13:51:14 +0000, 321, 724635
2019-06-13 13:51:15 +0000, 321, 724956
2019-06-13 13:51:15 +0000, 317, 725273
2019-06-13 13:51:15 +0000, 326, 725599
2019-06-13 13:51:16 +0000, 315, 725914
2019-06-13 13:51:16 +0000, 312, 726226
2019-06-13 13:51:16 +0000, 309, 726535
2019-06-13 13:51:16 +0000, 308, 726843
2019-06-13 13:51:17 +0000, 302, 727145
2019-06-13 13:51:17 +0000, 300, 727445
2019-06-13 13:51:17 +0000, 300, 727745
2019-06-13 13:51:18 +0000, 297, 728042
2019-06-13 13:51:18 +0000, 299, 728341
2019-06-13 13:51:18 +0000, 297, 728638
2019-06-13 13:51:19 +0000, 296, 728934
2019-06-13 13:51:19 +0000, 295, 729229
2019-06-13 13:51:19 +0000, 296, 729525
2019-06-13 13:51:19 +0000, 294, 729819
2019-06-13 13:51:20 +0000, 293, 730112
2019-06-13 13:51:20 +0000, 292, 730404
2019-06-13 13:51:20 +0000, 295, 730699
2019-06-13 13:51:21 +0000, 292, 730991
2019-06-13 13:51:21 +0000, 292, 731283
2019-06-13 13:51:21 +0000, 299, 731582
2019-06-13 13:51:22 +0000, 296, 731878
2019-06-13 13:51:22 +0000, 297, 732175
2019-06-13 13:51:22 +0000, 296, 732471
2019-06-13 13:51:22 +0000, 295, 732766
2019-06-13 13:51:23 +0000, 294, 733060
2019-06-13 13:51:23 +0000, 294, 733354
2019-06-13 13:51:23 +0000, 298, 733652
2019-06-13 13:51:24 +0000, 302, 733954
2019-06-13 13:51:24 +0000, 300, 734254
2019-06-13 13:51:24 +0000, 310, 734564
2019-06-13 13:51:25 +0000, 316, 734880
2019-06-13 13:51:25 +0000, 313, 735193
2019-06-13 13:51:25 +0000, 304, 735497
2019-06-13 13:51:25 +0000, 303, 735800
2019-06-13 13:51:26 +0000, 308, 736108
2019-06-13 13:51:26 +0000, 331, 736439
2019-06-13 13:51:27 +0000, 376, 736815
2019-06-13 13:51:27 +0000, 382, 737197
2019-06-13 13:51:27 +0000, 385, 737582
2019-06-13 13:51:28 +0000, 390, 737972
2019-06-13 13:51:28 +0000, 390, 738362
2019-06-13 13:51:29 +0000, 374, 738736
2019-06-13 13:51:29 +0000, 379, 739115
2019-06-13 13:51:29 +0000, 373, 739488
2019-06-13 13:51:30 +0000, 369, 739857
2019-06-13 13:51:30 +0000, 396, 740253
2019-06-13 13:51:31 +0000, 404, 740657
2019-06-13 13:51:31 +0000, 444, 741101
2019-06-13 13:51:32 +0000, 492, 741593
2019-06-13 13:51:32 +0000, 578, 742171
2019-06-13 13:51:33 +0000, 649, 742820
2019-06-13 13:51:34 +0000, 570, 743390
2019-06-13 13:51:34 +0000, 586, 743976
2019-06-13 13:51:35 +0000, 612, 744588
2019-06-13 13:51:35 +0000, 620, 745208
2019-06-13 13:51:36 +0000, 574, 745782
2019-06-13 13:51:37 +0000, 641, 746423
2019-06-13 13:51:37 +0000, 537, 746960
2019-06-13 13:51:38 +0000, 570, 747530
2019-06-13 13:51:38 +0000, 544, 748074
2019-06-13 13:51:39 +0000, 504, 748578
2019-06-13 13:51:39 +0000, 468, 749046
2019-06-13 13:51:40 +0000, 458, 749504
2019-06-13 13:51:40 +0000, 501, 750005
2019-06-13 13:51:41 +0000, 517, 750522
2019-06-13 13:51:41 +0000, 547, 751069
2019-06-13 13:51:42 +0000, 569, 751638
2019-06-13 13:51:42 +0000, 528, 752166
2019-06-13 13:51:43 +0000, 487, 752653
2019-06-13 13:51:43 +0000, 460, 753113
2019-06-13 13:51:44 +0000, 449, 753562
2019-06-13 13:51:44 +0000, 434, 753996
2019-06-13 13:51:44 +0000, 437, 754433
2019-06-13 13:51:45 +0000, 465, 754898
2019-06-13 13:51:45 +0000, 458, 755356
2019-06-13 13:51:46 +0000, 479, 755835
2019-06-13 13:51:46 +0000, 500, 756335
2019-06-13 13:51:47 +0000, 465, 756800
2019-06-13 13:51:47 +0000, 450, 757250
2019-06-13 13:51:48 +0000, 425, 757675
2019-06-13 13:51:48 +0000, 403, 758078
2019-06-13 13:51:48 +0000, 382, 758460
2019-06-13 13:51:49 +0000, 358, 758818
2019-06-13 13:51:49 +0000, 346, 759164
2019-06-13 13:51:49 +0000, 334, 759498
2019-06-13 13:51:50 +0000, 333, 759831
2019-06-13 13:51:50 +0000, 333, 760164
2019-06-13 13:51:50 +0000, 342, 760506
2019-06-13 13:51:51 +0000, 343, 760849
2019-06-13 13:51:51 +0000, 358, 761207
2019-06-13 13:51:51 +0000, 355, 761562
2019-06-13 13:51:52 +0000, 360, 761922
2019-06-13 13:51:52 +0000, 368, 762290
2019-06-13 13:51:52 +0000, 359, 762649
2019-06-13 13:51:53 +0000, 346, 762995
2019-06-13 13:51:53 +0000, 343, 763338
2019-06-13 13:51:53 +0000, 333, 763671
2019-06-13 13:51:54 +0000, 335, 764006
2019-06-13 13:51:54 +0000, 329, 764335
2019-06-13 13:51:54 +0000, 328, 764663
2019-06-13 13:51:55 +0000, 320, 764983
2019-06-13 13:51:55 +0000, 322, 765305
2019-06-13 13:51:55 +0000, 322, 765627
2019-06-13 13:51:56 +0000, 316, 765943
2019-06-13 13:51:56 +0000, 313, 766256
2019-06-13 13:51:56 +0000, 315, 766571
2019-06-13 13:51:57 +0000, 313, 766884
2019-06-13 13:51:57 +0000, 307, 767191
2019-06-13 13:51:57 +0000, 314, 767505
2019-06-13 13:51:58 +0000, 313, 767818
2019-06-13 13:51:58 +0000, 314, 768132
2019-06-13 13:51:58 +0000, 316, 768448
2019-06-13 13:51:59 +0000, 328, 768776
2019-06-13 13:51:59 +0000, 331, 769107
2019-06-13 13:51:59 +0000, 320, 769427
2019-06-13 13:52:00 +0000, 332, 769759
2019-06-13 13:52:00 +0000, 347, 770106
2019-06-13 13:52:00 +0000, 358, 770464
2019-06-13 13:52:01 +0000, 351, 770815
2019-06-13 13:52:01 +0000, 341, 771156
2019-06-13 13:52:01 +0000, 344, 771500
2019-06-13 13:52:02 +0000, 352, 771852
2019-06-13 13:52:02 +0000, 344, 772196
2019-06-13 13:52:02 +0000, 359, 772555
2019-06-13 13:52:03 +0000, 372, 772927
2019-06-13 13:52:03 +0000, 386, 773313
2019-06-13 13:52:04 +0000, 386, 773699
2019-06-13 13:52:04 +0000, 406, 774105
2019-06-13 13:52:04 +0000, 400, 774505
2019-06-13 13:52:05 +0000, 411, 774916
2019-06-13 13:52:05 +0000, 423, 775339
2019-06-13 13:52:06 +0000, 413, 775752
2019-06-13 13:52:06 +0000, 422, 776174
2019-06-13 13:52:06 +0000, 409, 776583
2019-06-13 13:52:07 +0000, 406, 776989
2019-06-13 13:52:07 +0000, 400, 777389
2019-06-13 13:52:08 +0000, 397, 777786
2019-06-13 13:52:08 +0000, 387, 778173
2019-06-13 13:52:08 +0000, 378, 778551
2019-06-13 13:52:09 +0000, 375, 778926
2019-06-13 13:52:09 +0000, 374, 779300
2019-06-13 13:52:10 +0000, 382, 779682
2019-06-13 13:52:10 +0000, 397, 780079
2019-06-13 13:52:10 +0000, 412, 780491
2019-06-13 13:52:11 +0000, 423, 780914
2019-06-13 13:52:11 +0000, 435, 781349
2019-06-13 13:52:12 +0000, 421, 781770
2019-06-13 13:52:12 +0000, 419, 782189
2019-06-13 13:52:13 +0000, 427, 782616
2019-06-13 13:52:13 +0000, 423, 783039
2019-06-13 13:52:13 +0000, 416, 783455
2019-06-13 13:52:14 +0000, 414, 783869
2019-06-13 13:52:14 +0000, 409, 784278
2019-06-13 13:52:15 +0000, 400, 784678
2019-06-13 13:52:15 +0000, 393, 785071
2019-06-13 13:52:15 +0000, 392, 785463
2019-06-13 13:52:16 +0000, 383, 785846
2019-06-13 13:52:16 +0000, 375, 786221
2019-06-13 13:52:16 +0000, 360, 786581
2019-06-13 13:52:17 +0000, 360, 786941
2019-06-13 13:52:17 +0000, 333, 787274
2019-06-13 13:52:17 +0000, 333, 787607
2019-06-13 13:52:18 +0000, 346, 787953
2019-06-13 13:52:18 +0000, 344, 788297
2019-06-13 13:52:18 +0000, 342, 788639
2019-06-13 13:52:19 +0000, 339, 788978
2019-06-13 13:52:19 +0000, 334, 789312
2019-06-13 13:52:19 +0000, 328, 789640
2019-06-13 13:52:20 +0000, 327, 789967
2019-06-13 13:52:20 +0000, 335, 790302
2019-06-13 13:52:21 +0000, 368, 790670
2019-06-13 13:52:21 +0000, 388, 791058
2019-06-13 13:52:21 +0000, 389, 791447
2019-06-13 13:52:22 +0000, 383, 791830
2019-06-13 13:52:22 +0000, 396, 792226
