Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
2019-06-13 13:41:37.440,119,25.9,-3276.8,86,0.04,0.1,4.157,78.0,0.00754,8e-05,-0.13,-0.01,-0.49,-0.34,-0.95,-0.78
2019-06-13 13:41:38.440,108,25.9,-3276.8,86,0.03,0.09,4.157,70.0,0.00754,8e-05,-0.14,0.01,-0.46,-0.33,-0.95,-0.8
2019-06-13 13:41:39.440,100,25.9,-3276.8,86,0.02,0.08,4.157,62.0,0.00754,8e-05,-0.12,-0.01,-0.46,-0.34,-0.93,-0.8
2019-06-13 13:41:40.440,93,25.9,-3276.8,86,0.02,0.06,4.157,60.0,0.00746,8e-05,-0.12,-0.01,-0.45,-0.36,-0.93,-0.83
2019-06-13 13:41:41.440,89,25.9,-3276.8,87,0.02,0.06,4.157,54.0,0.00746,8e-05,-0.09,-0.01,-0.45,-0.37,-0.92,-0.79
2019-06-13 13:41:42.440,89,25.9,-3276.8,87,0.05,0.09,4.157,50.0,0.00764,0.0001,-0.12,0.01,-0.46,-0.37,-0.95,-0.79
2019-06-13 13:41:43.440,91,25.9,-3276.8,87,0.06,0.13,4.157,49.0,0.00764,0.00012,-0.16,0.08,-0.48,-0.31,-0.95,-0.77
2019-06-13 13:41:44.440,95,25.9,-3276.8,87,0.05,0.12,4.157,46.0,0.00734,0.00012,-0.16,0.08,-0.43,-0.28,-0.98,-0.81
2019-06-13 13:41:45.440,108,25.9,-3276.8,87,0.04,0.13,4.157,40.0,0.00734,0.00014,-0.14,0.0,-0.38,-0.25,-0.97,-0.79
2019-06-13 13:41:46.440,115,25.8,-3276.8,87,0.05,0.12,4.157,37.0,0.00748,0.00012,-0.15,0.01,-0.43,-0.3,-0.97,-0.79
2019-06-13 13:41:47.440,117,25.8,-3276.8,86,0.03,0.12,4.157,33.0,0.00748,0.0001,-0.15,0.0,-0.4,-0.28,-0.96,-0.78
2019-06-13 13:41:48.440,117,25.8,-3276.8,86,0.02,0.06,4.157,31.0,0.00752,8e-05,-0.12,-0.03,-0.38,-0.31,-0.95,-0.85
2019-06-13 13:41:49.440,116,25.8,-3276.8,84,0.02,0.04,4.157,28.0,0.00752,8e-05,-0.14,-0.03,-0.39,-0.33,-0.95,-0.85
2019-06-13 13:41:50.440,112,25.7,-3276.8,86,0.05,0.09,4.157,26.0,0.00746,6e-05,-0.16,0.01,-0.39,-0.27,-0.95,-0.85
2019-06-13 13:41:51.440,109,25.7,-3276.8,86,0.06,0.09,4.157,23.0,0.00746,8e-05,-0.15,0.02,-0.39,-0.27,-0.98,-0.79
2019-06-13 13:41:52.440,107,25.7,-3276.8,87,0.06,0.13,4.157,21.0,0.00732,0.0001,-0.13,0.03,-0.43,-0.26,-1.0,-0.78
2019-06-13 13:41:53.440,104,25.7,-3276.8,92,0.16,0.33,4.157,19.0,0.00732,0.0001,-0.07,0.33,-0.45,-0.21,-0.97,-0.77
2019-06-13 13:41:54.440,106,25.7,-3276.8,100,0.24,0.5,4.157,34.0,0.00752,0.00012,0.21,0.48,-0.36,-0.06,-0.98,-0.67
2019-06-13 13:41:55.440,109,25.7,-3276.8,88,0.38,0.59,4.157,41.0,0.00752,0.00014,-0.53,0.48,-0.54,-0.21,-1.13,-0.59
2019-06-13 13:41:56.440,119,25.7,-3276.8,70,0.43,0.71,4.157,71.0,0.00702,0.00014,-0.69,-0.39,-0.43,-0.19,-0.77,-0.57
2019-06-13 13:41:57.440,126,25.7,-3276.8,61,0.2,0.33,4.156,73.0,0.00702,0.00016,-0.62,-0.51,-0.37,-0.2,-0.77,-0.6
2019-06-13 13:41:58.440,127,25.7,-3276.8,58,0.1,0.18,4.156,75.0,0.00702,0.00014,-0.6,-0.5,-0.34,-0.19,-0.81,-0.63
2019-06-13 13:41:59.440,125,25.7,-3276.8,55,0.06,0.12,4.156,71.0,0.00702,0.00012,-0.61,-0.5,-0.34,-0.19,-0.79,-0.61
2019-06-13 13:42:00.440,119,25.7,-3276.8,55,0.04,0.09,4.156,66.0,0.00692,0.00012,-0.59,-0.49,-0.34,-0.18,-0.8,-0.61
2019-06-13 13:42:01.440,112,25.7,-3276.8,55,0.02,0.07,4.156,59.0,0.00692,0.0001,-0.57,-0.48,-0.32,-0.19,-0.78,-0.63
2019-06-13 13:42:02.440,107,25.7,-3276.8,55,0.02,0.06,4.156,52.0,0.00688,0.0001,-0.57,-0.5,-0.31,-0.2,-0.77,-0.65
2019-06-13 13:42:03.440,101,25.7,-3276.8,55,0.03,0.07,4.156,46.0,0.00688,8e-05,-0.57,-0.5,-0.34,-0.2,-0.79,-0.65
2019-06-13 13:42:04.440,98,25.7,-3276.8,55,0.04,0.09,4.156,40.0,0.00736,0.0001,-0.6,-0.49,-0.36,-0.19,-0.79,-0.63
2019-06-13 13:42:05.440,97,25.7,-3276.8,55,0.04,0.08,4.156,35.0,0.00736,8e-05,-0.6,-0.46,-0.36,-0.19,-0.79,-0.63
2019-06-13 13:42:06.440,92,25.7,-3276.8,55,0.04,0.09,4.156,33.0,0.00704,8e-05,-0.57,-0.49,-0.32,-0.19,-0.8,-0.62
2019-06-13 13:42:07.440,90,25.7,-3276.8,55,0.04,0.07,4.156,32.0,0.00704,8e-05,-0.57,-0.46,-0.3,-0.19,-0.81,-0.66
2019-06-13 13:42:08.440,91,25.7,-3276.8,55,0.03,0.09,4.156,31.0,0.00702,0.0001,-0.56,-0.5,-0.32,-0.19,-0.8,-0.66
2019-06-13 13:42:09.440,94,25.7,-3276.8,55,0.04,0.1,4.156,29.0,0.00702,0.0001,-0.57,-0.36,-0.3,-0.16,-0.83,-0.63
2019-06-13 13:42:10.440,94,25.7,-3276.8,55,0.02,0.06,4.156,27.0,0.007,8e-05,-0.56,-0.48,-0.27,-0.19,-0.8,-0.66
2019-06-13 13:42:11.440,92,25.7,-3276.8,55,0.01,0.06,4.156,29.0,0.007,8e-05,-0.56,-0.5,-0.28,-0.18,-0.77,-0.67
2019-06-13 13:42:12.440,93,25.7,-3276.8,55,0.01,0.03,4.156,27.0,0.00682,8e-05,-0.56,-0.5,-0.25,-0.18,-0.77,-0.72
2019-06-13 13:42:13.440,92,25.7,-3276.8,55,0.01,0.06,4.156,27.0,0.00682,8e-05,-0.56,-0.5,-0.27,-0.18,-0.78,-0.67
2019-06-13 13:42:14.440,94,25.7,-3276.8,55,0.02,0.06,4.156,25.0,0.00672,8e-05,-0.56,-0.48,-0.27,-0.18,-0.79,-0.68
2019-06-13 13:42:15.440,95,25.7,-3276.8,55,0.02,0.1,4.156,22.0,0.00672,0.0001,-0.55,-0.46,-0.27,-0.15,-0.8,-0.63
2019-06-13 13:42:16.440,97,25.7,-3276.8,55,0.02,0.08,4.156,19.0,0.00638,0.0001,-0.55,-0.48,-0.28,-0.18,-0.83,-0.67
2019-06-13 13:42:17.440,101,25.7,-3276.8,55,0.02,0.14,4.156,17.0,0.00638,0.0001,-0.6,-0.48,-0.24,-0.16,-0.8,-0.59
2019-06-13 13:42:18.440,104,25.6,-3276.8,53,0.06,0.12,4.156,16.0,0.0066,0.0001,-0.65,-0.49,-0.26,-0.01,-0.8,-0.61
2019-06-13 13:42:19.440,103,25.6,-3276.8,53,0.04,0.12,4.156,17.0,0.0066,0.0001,-0.62,-0.53,-0.32,-0.18,-0.79,-0.59
2019-06-13 13:42:20.440,101,25.6,-3276.8,53,0.03,0.07,4.156,17.0,0.0066,0.0001,-0.61,-0.5,-0.3,-0.19,-0.8,-0.65
2019-06-13 13:42:21.440,99,25.6,-3276.8,54,0.02,0.08,4.156,15.0,0.0066,0.0001,-0.57,-0.51,-0.3,-0.19,-0.79,-0.61
2019-06-13 13:42:22.440,100,25.6,-3276.8,55,0.02,0.06,4.156,13.0,0.00658,0.0001,-0.57,-0.51,-0.27,-0.19,-0.79,-0.68
2019-06-13 13:42:23.440,96,25.6,-3276.8,55,0.02,0.06,4.156,14.0,0.00658,0.0001,-0.57,-0.5,-0.28,-0.18,-0.78,-0.66
2019-06-13 13:42:24.440,94,25.6,-3276.8,55,0.02,0.06,4.156,14.0,0.0067,0.0001,-0.56,-0.5,-0.26,-0.18,-0.8,-0.67
2019-06-13 13:42:25.440,92,25.6,-3276.8,55,0.03,0.07,4.156,12.0,0.0067,0.0001,-0.59,-0.48,-0.28,-0.16,-0.8,-0.67
2019-06-13 13:42:26.440,93,25.5,-3276.8,55,0.03,0.07,4.156,11.0,0.00672,0.00012,-0.57,-0.49,-0.26,-0.16,-0.81,-0.67
2019-06-13 13:42:27.440,92,25.5,-3276.8,55,0.02,0.12,4.156,12.0,0.00672,0.0001,-0.57,-0.48,-0.26,-0.14,-0.83,-0.61
2019-06-13 13:42:28.440,98,25.5,-3276.8,55,0.03,0.07,4.156,12.0,0.00688,0.00012,-0.59,-0.49,-0.27,-0.18,-0.81,-0.67
2019-06-13 13:42:29.440,100,25.5,-3276.8,55,0.03,0.1,4.156,12.0,0.00688,0.00012,-0.59,-0.46,-0.3,-0.18,-0.79,-0.62
2019-06-13 13:42:30.440,97,25.4,-3276.8,60,0.22,0.81,4.156,16.0,0.00702,0.00014,-0.59,0.12,-0.89,-0.03,-0.96,-0.57
2019-06-13 13:42:31.440,97,25.4,-3276.8,78,0.46,0.78,4.156,99.0,0.00702,0.00016,-0.15,0.24,-0.6,-0.14,-1.4,-0.56
2019-06-13 13:42:32.440,101,25.4,-3276.8,89,0.32,0.53,4.156,153.0,0.00672,0.0002,0.04,0.27,-0.77,-0.21,-0.95,-0.59
2019-06-13 13:42:33.440,105,25.4,-3276.8,95,0.17,0.22,4.156,200.0,0.00672,0.0002,0.15,0.21,-0.56,-0.38,-0.85,-0.77
2019-06-13 13:42:34.440,116,25.3,-3276.8,98,0.09,0.13,4.156,179.0,0.00692,0.0002,0.18,0.22,-0.54,-0.36,-0.85,-0.77
2019-06-13 13:42:35.440,120,25.3,-3276.8,100,0.06,0.12,4.156,165.0,0.00692,0.0002,0.18,0.24,-0.56,-0.37,-0.87,-0.73
2019-06-13 13:42:36.440,120,25.2,-3276.8,101,0.05,0.08,4.156,149.0,0.00676,0.0002,0.2,0.25,-0.51,-0.37,-0.87,-0.78
2019-06-13 13:42:37.440,116,25.2,-3276.8,101,0.04,0.07,4.156,134.0,0.00676,0.00018,0.18,0.22,-0.49,-0.34,-0.87,-0.78
2019-06-13 13:42:38.440,111,25.0,-3276.8,102,0.06,0.2,4.156,119.0,0.00664,0.00018,0.2,0.26,-0.46,-0.18,-0.95,-0.77
2019-06-13 13:42:39.440,108,25.0,-3276.8,103,0.1,0.18,4.156,107.0,0.00664,0.00014,0.21,0.25,-0.39,-0.19,-0.95,-0.84
2019-06-13 13:42:40.440,104,24.9,-3276.8,103,0.07,0.14,4.156,100.0,0.00652,0.00018,0.21,0.26,-0.43,-0.19,-0.95,-0.81
2019-06-13 13:42:41.440,97,24.9,-3276.8,103,0.04,0.08,4.156,90.0,0.00652,0.00016,0.2,0.25,-0.37,-0.21,-0.93,-0.81
2019-06-13 13:42:42.440,95,24.8,-3276.8,103,0.03,0.08,4.156,82.0,0.00616,0.00018,0.2,0.26,-0.38,-0.21,-0.95,-0.83
2019-06-13 13:42:43.440,91,24.8,-3276.8,103,0.03,0.08,4.156,74.0,0.00616,0.00016,0.21,0.27,-0.36,-0.21,-0.93,-0.84
2019-06-13 13:42:44.440,88,24.7,-3276.8,103,0.03,0.07,4.156,68.0,0.00612,0.00014,0.2,0.27,-0.37,-0.22,-0.93,-0.79
2019-06-13 13:42:45.440,87,24.7,-3276.8,103,0.02,0.04,4.156,62.0,0.00612,0.00014,0.21,0.26,-0.34,-0.25,-0.93,-0.81
2019-06-13 13:42:46.440,87,24.6,-3276.8,103,0.02,0.06,4.156,59.0,0.00616,0.00014,0.21,0.25,-0.36,-0.24,-0.93,-0.83
2019-06-13 13:42:47.440,89,24.6,-3276.8,104,0.02,0.06,4.156,52.0,0.00616,0.00014,0.21,0.26,-0.36,-0.24,-0.92,-0.83
2019-06-13 13:42:48.440,89,24.5,-3276.8,104,0.02,0.07,4.156,47.0,0.00594,0.00016,0.21,0.27,-0.34,-0.22,-0.92,-0.81
2019-06-13 13:42:49.440,89,24.5,-3276.8,103,0.03,0.07,4.156,41.0,0.00594,0.00016,0.21,0.25,-0.38,-0.22,-0.93,-0.81
2019-06-13 13:42:50.440,89,24.4,-3276.8,104,0.02,0.04,4.156,36.0,0.00594,0.00014,0.21,0.26,-0.36,-0.25,-0.92,-0.84
2019-06-13 13:42:51.440,86,24.4,-3276.8,104,0.01,0.04,4.156,34.0,0.00594,0.00016,0.21,0.26,-0.36,-0.25,-0.92,-0.83
2019-06-13 13:42:52.440,86,24.2,-3276.8,104,0.03,0.09,4.156,31.0,0.00592,0.00016,0.21,0.27,-0.36,-0.2,-0.92,-0.8
2019-06-13 13:42:53.440,89,24.2,-3276.8,104,0.04,0.08,4.156,28.0,0.00592,0.00018,0.21,0.27,-0.38,-0.2,-0.95,-0.84
2019-06-13 13:42:54.440,92,24.0,-3276.8,104,0.03,0.08,4.156,25.0,0.00596,0.00022,0.21,0.27,-0.38,-0.2,-0.95,-0.84
2019-06-13 13:42:55.440,93,24.0,-3276.8,104,0.02,0.07,4.156,23.0,0.00596,0.00016,0.21,0.26,-0.36,-0.21,-0.92,-0.81
2019-06-13 13:42:56.440,91,23.8,-3276.8,104,0.02,0.06,4.156,22.0,0.006,0.0002,0.21,0.27,-0.32,-0.22,-0.93,-0.83
2019-06-13 13:42:57.440,93,23.8,-3276.8,104,0.03,0.06,4.155,20.0,0.006,0.0002,0.21,0.28,-0.34,-0.21,-0.93,-0.83
2019-06-13 13:42:58.440,96,23.7,-3276.8,104,0.03,0.08,4.155,19.0,0.00592,0.0002,0.21,0.27,-0.34,-0.2,-0.93,-0.81
2019-06-13 13:42:59.440,99,23.7,-3276.8,104,0.03,0.07,4.155,19.0,0.00592,0.0002,0.21,0.28,-0.33,-0.19,-0.95,-0.84
2019-06-13 13:43:00.440,97,23.6,-3276.8,104,0.03,0.06,4.155,20.0,0.00592,0.0002,0.21,0.28,-0.32,-0.19,-0.93,-0.85
2019-06-13 13:43:01.440,101,23.6,-3276.8,103,0.18,0.28,4.155,45.0,0.00592,0.0002,0.19,0.3,-0.56,-0.15,-0.93,-0.78
2019-06-13 13:43:02.440,107,23.4,-3276.8,104,0.12,0.22,4.155,52.0,0.00608,0.00024,0.18,0.25,-0.56,-0.32,-0.85,-0.75
2019-06-13 13:43:03.440,111,23.4,-3276.8,105,0.18,0.4,4.155,59.0,0.00608,0.00022,0.18,0.37,-0.38,0.07,-1.0,-0.77
2019-06-13 13:43:04.440,110,23.3,-3276.8,103,0.28,0.48,4.155,63.0,0.00618,0.00024,0.13,0.36,-0.8,-0.19,-0.96,-0.62
2019-06-13 13:43:05.440,108,23.3,-3276.8,102,0.13,0.25,4.155,61.0,0.00618,0.00024,0.19,0.26,-0.73,-0.54,-0.74,-0.62
2019-06-13 13:43:06.440,109,23.2,-3276.8,102,0.11,0.18,4.155,68.0,0.0062,0.00022,0.15,0.21,-0.75,-0.57,-0.74,-0.62
2019-06-13 13:43:07.440,111,23.2,-3276.8,101,0.07,0.16,4.155,64.0,0.0062,0.00022,0.15,0.2,-0.75,-0.61,-0.71,-0.61
2019-06-13 13:43:08.440,115,23.1,-3276.8,101,0.08,0.14,4.155,65.0,0.0062,0.0002,0.14,0.2,-0.75,-0.57,-0.69,-0.57
2019-06-13 13:43:09.440,117,23.1,-3276.8,101,0.05,0.13,4.155,59.0,0.0062,0.0002,0.12,0.2,-0.79,-0.67,-0.63,-0.57
2019-06-13 13:43:10.440,119,22.9,-3276.8,101,0.02,0.08,4.155,58.0,0.00624,0.0002,0.15,0.2,-0.8,-0.61,-0.67,-0.57
2019-06-13 13:43:11.440,117,22.9,-3276.8,101,0.01,0.04,4.155,52.0,0.00624,0.00016,0.15,0.21,-0.74,-0.65,-0.67,-0.59
2019-06-13 13:43:12.440,115,22.5,-3276.8,101,0.01,0.04,4.155,46.0,0.00636,0.00014,0.15,0.2,-0.75,-0.67,-0.67,-0.57
2019-06-13 13:43:13.440,113,22.5,-3276.8,101,0.01,0.04,4.155,42.0,0.00636,0.00016,0.15,0.2,-0.77,-0.67,-0.67,-0.57
2019-06-13 13:43:14.440,110,22.1,-3276.8,101,0.01,0.03,4.155,38.0,0.00664,0.00014,0.14,0.2,-0.74,-0.68,-0.65,-0.57
2019-06-13 13:43:15.440,108,22.1,-3276.8,101,0.02,0.03,4.155,33.0,0.00664,0.00012,0.15,0.2,-0.75,-0.67,-0.66,-0.57
2019-06-13 13:43:16.440,105,21.7,-3276.8,101,0.01,0.04,4.155,30.0,0.00668,0.00014,0.14,0.2,-0.78,-0.68,-0.63,-0.57
2019-06-13 13:43:17.440,102,21.7,-3276.8,101,0.01,0.04,4.155,28.0,0.00668,0.00014,0.15,0.2,-0.75,-0.67,-0.65,-0.57
2019-06-13 13:43:18.440,99,21.2,-3276.8,101,0.01,0.04,4.155,29.0,0.00678,0.00012,0.15,0.2,-0.75,-0.66,-0.66,-0.57
2019-06-13 13:43:19.440,96,21.2,-3276.8,101,0.01,0.03,4.155,33.0,0.00678,0.00012,0.13,0.2,-0.75,-0.68,-0.63,-0.57
2019-06-13 13:43:20.440,96,20.8,-3276.8,101,0.01,0.06,4.155,32.0,0.0068,0.00012,0.14,0.2,-0.77,-0.66,-0.62,-0.57
2019-06-13 13:43:21.440,96,20.8,-3276.8,101,0.01,0.04,4.155,30.0,0.0068,0.00016,0.14,0.2,-0.77,-0.67,-0.61,-0.57
2019-06-13 13:43:22.440,94,18.7,-3276.8,100,0.01,0.03,4.155,27.0,0.00676,0.00014,0.14,0.2,-0.77,-0.71,-0.62,-0.57
2019-06-13 13:43:23.440,92,18.7,-3276.8,100,0.01,0.03,4.155,24.0,0.00676,0.00014,0.13,0.2,-0.78,-0.69,-0.61,-0.57
2019-06-13 13:43:24.440,93,17.1,-3276.8,100,0.01,0.04,4.155,22.0,0.0068,0.00016,0.12,0.2,-0.78,-0.67,-0.61,-0.56
2019-06-13 13:43:25.440,96,17.1,-3276.8,100,0.01,0.06,4.155,20.0,0.0068,0.00016,0.12,0.2,-0.78,-0.67,-0.61,-0.57
2019-06-13 13:43:26.440,104,16.6,-3276.8,100,0.01,0.07,4.155,21.0,0.00678,0.00018,0.12,0.2,-0.78,-0.67,-0.61,-0.57
2019-06-13 13:43:27.440,112,16.6,-3276.8,100,0.01,0.03,4.155,22.0,0.00678,0.00018,0.13,0.2,-0.79,-0.69,-0.6,-0.55
2019-06-13 13:43:28.440,113,16.7,-3276.8,99,0.03,0.12,4.155,26.0,0.00672,0.00018,0.09,0.2,-0.87,-0.71,-0.6,-0.54
2019-06-13 13:43:29.440,112,16.7,-3276.8,99,0.02,0.03,4.155,30.0,0.00672,0.00018,0.1,0.2,-0.8,-0.74,-0.59,-0.55
2019-06-13 13:43:30.440,110,16.9,-3276.8,96,0.19,0.57,4.155,70.0,0.00668,0.00024,-0.32,0.21,-1.0,-0.57,-1.04,-0.57
2019-06-13 13:43:31.440,114,16.9,-3276.8,94,0.55,1.22,4.155,92.0,0.00668,0.00026,-0.44,0.32,-0.86,0.06,-1.89,0.0
2019-06-13 13:43:32.440,119,17.0,-3276.8,97,0.43,0.86,4.155,104.0,0.00666,0.00034,-0.53,0.95,-0.87,0.13,-1.34,-0.04
2019-06-13 13:43:33.440,125,17.0,-3276.8,99,0.6,1.28,4.155,105.0,0.00666,0.00044,-0.91,1.19,-1.27,0.37,-1.5,0.07
2019-06-13 13:43:34.440,133,17.1,-3276.8,86,0.85,1.98,4.155,121.0,0.0066,0.0005,-1.75,1.13,-1.09,0.24,-2.72,0.5
2019-06-13 13:43:35.440,141,17.1,-3276.8,91,0.28,0.75,4.155,123.0,0.0066,0.0005,-0.74,0.63,-0.6,0.09,-1.25,-0.39
2019-06-13 13:43:36.440,152,17.2,-3276.8,96,0.2,0.38,4.155,109.0,0.00626,0.0005,-0.01,0.38,-0.69,-0.19,-1.1,-0.53
2019-06-13 13:43:37.440,181,17.2,-3276.8,98,0.09,0.24,4.155,103.0,0.00626,0.0005,0.04,0.3,-0.55,-0.3,-0.97,-0.73
2019-06-13 13:43:38.440,195,17.4,-3276.8,96,0.08,0.14,4.155,102.0,0.00594,0.0005,0.01,0.21,-0.53,-0.32,-0.95,-0.74
2019-06-13 13:43:39.440,196,17.4,-3276.8,93,0.09,0.16,4.155,109.0,0.00594,0.0005,-0.06,0.16,-0.57,-0.28,-0.93,-0.77
2019-06-13 13:43:40.440,191,17.5,-3276.8,91,0.06,0.14,4.155,106.0,0.00632,0.00046,-0.09,0.02,-0.54,-0.39,-0.92,-0.78
2019-06-13 13:43:41.440,184,17.5,-3276.8,90,0.05,0.15,4.155,95.0,0.00632,0.0004,-0.12,0.01,-0.55,-0.38,-0.92,-0.78
2019-06-13 13:43:42.440,178,17.7,-3276.8,89,0.04,0.08,4.155,89.0,0.00666,0.00034,-0.07,0.02,-0.48,-0.34,-0.95,-0.79
2019-06-13 13:43:43.440,166,17.7,-3276.8,89,0.03,0.07,4.155,81.0,0.00666,0.0003,-0.04,0.02,-0.44,-0.34,-0.93,-0.79
2019-06-13 13:43:44.440,158,17.8,-3276.8,89,0.06,0.12,4.155,72.0,0.00702,0.0003,-0.07,0.01,-0.53,-0.36,-0.97,-0.78
2019-06-13 13:43:45.440,156,17.8,-3276.8,89,0.04,0.12,4.155,67.0,0.00702,0.00026,-0.12,0.03,-0.54,-0.37,-0.95,-0.74
2019-06-13 13:43:46.440,152,17.9,-3276.8,89,0.04,0.08,4.155,62.0,0.00724,0.00022,-0.03,0.04,-0.46,-0.36,-0.95,-0.78
2019-06-13 13:43:47.440,148,17.9,-3276.8,91,0.05,0.1,4.155,69.0,0.00724,0.00022,0.0,0.08,-0.39,-0.3,-0.97,-0.81
2019-06-13 13:43:48.440,145,18.1,-3276.8,91,0.04,0.09,4.155,65.0,0.00736,0.00022,0.02,0.1,-0.4,-0.3,-0.96,-0.81
2019-06-13 13:43:49.440,142,18.1,-3276.8,93,0.05,0.12,4.155,61.0,0.00736,0.00018,0.0,0.16,-0.4,-0.27,-0.95,-0.83
2019-06-13 13:43:50.440,138,18.2,-3276.8,94,0.07,0.12,4.155,58.0,0.00728,0.00018,0.04,0.16,-0.4,-0.22,-0.95,-0.79
2019-06-13 13:43:51.440,135,18.2,-3276.8,94,0.05,0.1,4.155,56.0,0.00728,0.00016,0.02,0.15,-0.34,-0.2,-0.97,-0.9
2019-06-13 13:43:52.440,132,18.4,-3276.8,96,0.06,0.12,4.155,59.0,0.00718,0.00018,0.02,0.2,-0.37,-0.22,-0.96,-0.81
2019-06-13 13:43:53.440,129,18.4,-3276.8,96,0.06,0.12,4.155,60.0,0.00718,0.00016,0.04,0.2,-0.38,-0.22,-0.97,-0.8
2019-06-13 13:43:54.440,126,18.6,-3276.8,96,0.04,0.08,4.155,54.0,0.00704,0.00018,0.06,0.19,-0.38,-0.31,-0.95,-0.83
2019-06-13 13:43:55.440,126,18.6,-3276.8,96,0.04,0.15,4.154,47.0,0.00704,0.00018,0.04,0.18,-0.57,-0.33,-0.95,-0.84
2019-06-13 13:43:56.440,125,18.8,-3276.8,94,0.04,0.07,4.154,42.0,0.00702,0.00016,0.02,0.14,-0.4,-0.34,-0.95,-0.83
2019-06-13 13:43:57.440,122,18.8,-3276.8,94,0.04,0.1,4.153,37.0,0.00702,0.00016,0.02,0.15,-0.39,-0.3,-0.95,-0.78
2019-06-13 13:43:58.440,120,19.0,-3276.8,93,0.05,0.13,4.153,39.0,0.00692,0.00016,0.01,0.09,-0.39,-0.22,-0.97,-0.84
2019-06-13 13:43:59.440,122,19.0,-3276.8,94,0.08,0.15,4.153,38.0,0.00692,0.0002,0.02,0.21,-0.37,-0.2,-0.98,-0.86
2019-06-13 13:44:00.440,126,19.1,-3276.8,96,0.14,0.38,4.153,42.0,0.00692,0.0002,-0.18,0.27,-0.36,0.08,-1.25,-0.62
2019-06-13 13:44:01.440,128,19.1,-3276.8,97,0.07,0.12,4.153,45.0,0.00692,0.0002,0.06,0.2,-0.38,-0.16,-0.97,-0.86
2019-06-13 13:44:02.440,128,19.2,-3276.8,96,0.09,0.15,4.153,51.0,0.00682,0.0002,-0.02,0.13,-0.44,-0.2,-0.97,-0.77
2019-06-13 13:44:03.440,126,19.2,-3276.8,93,0.17,0.33,4.153,53.0,0.00682,0.0002,-0.26,0.2,-0.57,-0.34,-0.98,-0.68
2019-06-13 13:44:04.440,125,19.3,-3276.8,91,0.13,0.26,4.153,54.0,0.00682,0.0002,-0.16,0.16,-0.59,-0.24,-1.15,-0.68
2019-06-13 13:44:05.440,126,19.3,-3276.8,92,0.11,0.19,4.153,48.0,0.00682,0.00034,-0.06,0.19,-0.54,-0.19,-1.09,-0.77
2019-06-13 13:44:06.440,129,19.4,-3276.8,92,0.11,0.16,4.153,45.0,0.00676,0.0003,-0.02,0.09,-0.34,-0.18,-1.02,-0.81
2019-06-13 13:44:07.440,125,19.4,-3276.8,91,0.07,0.18,4.153,44.0,0.00676,0.00024,-0.14,0.19,-0.37,-0.18,-1.02,-0.84
2019-06-13 13:44:08.440,121,19.5,-3276.8,91,0.08,0.22,4.153,43.0,0.00684,0.00024,-0.15,0.13,-0.37,-0.2,-1.0,-0.73
2019-06-13 13:44:09.440,117,19.5,-3276.8,91,0.05,0.13,4.153,43.0,0.00684,0.0002,-0.04,0.15,-0.39,-0.19,-1.0,-0.84
2019-06-13 13:44:10.440,112,19.6,-3276.8,93,0.11,0.24,4.153,39.0,0.00676,0.00022,-0.14,0.2,-0.49,-0.18,-1.15,-0.75
2019-06-13 13:44:11.440,114,19.6,-3276.8,94,0.1,0.18,4.153,38.0,0.00676,0.0002,-0.04,0.2,-0.43,-0.18,-1.07,-0.78
2019-06-13 13:44:12.440,120,19.6,-3276.8,93,0.09,0.2,4.153,43.0,0.00656,0.00022,-0.15,0.19,-0.4,-0.19,-1.04,-0.78
2019-06-13 13:44:13.440,123,19.6,-3276.8,93,0.07,0.18,4.153,43.0,0.00656,0.00022,-0.06,0.14,-0.43,-0.19,-1.12,-0.78
2019-06-13 13:44:14.440,127,19.7,-3276.8,91,0.35,2.48,4.153,53.0,0.00648,0.00026,-0.25,2.15,-1.01,0.13,-2.85,0.89
2019-06-13 13:44:15.440,135,19.7,-3276.8,98,1.24,4.46,4.153,80.0,0.00648,0.00026,-1.09,4.51,-2.3,0.34,-2.86,0.59
2019-06-13 13:44:16.440,142,19.7,-3276.8,99,0.45,1.06,4.153,85.0,0.0065,0.00028,-0.12,0.6,-1.04,0.04,-1.63,0.16
2019-06-13 13:44:17.440,155,19.7,-3276.8,97,0.33,0.78,4.153,79.0,0.0065,0.0003,-0.24,0.65,-1.16,0.03,-1.21,-0.38
2019-06-13 13:44:18.440,176,19.7,-3276.8,100,0.46,0.98,4.153,104.0,0.00628,0.00032,-0.38,1.01,-1.26,-0.07,-1.39,0.03
2019-06-13 13:44:19.440,188,19.7,-3276.8,96,0.38,1.06,4.153,116.0,0.00628,0.00034,-0.92,0.48,-0.77,0.0,-1.78,-0.12
2019-06-13 13:44:20.440,195,19.8,-3276.8,91,0.58,2.1,4.153,130.0,0.0063,0.00036,-0.95,0.75,-1.14,0.02,-2.92,0.02
2019-06-13 13:44:21.440,197,19.8,-3276.8,85,0.29,0.49,4.153,123.0,0.0063,0.00038,-0.51,0.15,-0.75,-0.12,-1.33,-0.42
2019-06-13 13:44:22.440,198,19.9,-3276.8,84,0.22,0.48,4.153,122.0,0.0064,0.00042,-0.36,0.27,-0.6,-0.06,-1.26,-0.57
